Year,PipeID,Action,PreCondition,PostCondition,Condition_Before,Priority,Cost,Length,Diameter,Material,NewMaterial,Breaks
14,P1343,Break_Event,2.295002084413229,1.995002084413229,2.295002084413229,0.0,5000.0,1378.99118,6.0,DI,,1
15,P947,Emergency_Replacement,1.0,6.0,1.0,0.0,40583.914248,50.72989281,6.0,DI,HDPE,0
15,P1375,Break_Event,1.3942790218798178,1.0942790218798177,1.3942790218798178,0.0,5000.0,161.6861837,6.0,DI,,1
15,P1347,Break_Event,3.80890011290211,3.50890011290211,3.80890011290211,0.0,5000.0,1363.41445,6.0,DI,,1
15,P1285,Break_Event,1.6154806089638956,1.3154806089638955,1.6154806089638956,0.0,5000.0,964.168669,6.0,PVC,,1
15,P947,Break_Event,1.5615181596276957,1.0,1.5615181596276957,0.0,5000.0,50.72989281,6.0,DI,,1
15,P1083,Emergency_Replacement,1.0,6.0,1.0,0.0,160709.77016,200.8872127,8.0,CI,HDPE,0
15,P1071,Emergency_Replacement,1.0,6.0,1.0,0.0,23593.422408000002,29.49177801,6.0,CI,HDPE,0
15,P853,Emergency_Replacement,1.0,6.0,1.0,0.0,4358.2210192,5.447776274,6.0,DI,HDPE,0
15,P1125,Emergency_Replacement,1.0,6.0,1.0,0.0,21543.347232,26.92918404,8.0,AC,HDPE,0
16,P1015,Emergency_Replacement,1.0,6.0,1.0,0.0,86863.94592,108.5799324,6.0,CI,HDPE,0
16,P1147,Emergency_Replacement,1.0,6.0,1.0,0.0,21509.710584,26.88713823,6.0,AC,HDPE,0
16,P1215,Emergency_Replacement,1.0,6.0,1.0,0.0,36336.148864,45.42018608,2.0,AC,HDPE,0
16,P1487,Break_Event,1.6675221610209485,1.3675221610209485,1.6675221610209485,0.0,5000.0,630.8574088,6.0,DI,,1
16,P1517,Break_Event,1.6613652191294428,1.3613652191294427,1.6613652191294428,0.0,5000.0,4148.842081,6.0,DI,,1
17,P1157,Emergency_Replacement,1.0,6.0,1.0,0.0,165580.8408,206.976051,6.0,AC,HDPE,0
17,P1535,Break_Event,3.382879220431657,2.782879220431657,3.382879220431657,0.0,10000.0,5347.609294,6.0,DI,,2
17,P1521,Break_Event,1.7345609414529777,1.4345609414529776,1.7345609414529777,0.0,5000.0,2366.177441,6.0,DI,,1
17,P1353,Break_Event,3.3696783258818406,3.0696783258818408,3.3696783258818406,0.0,5000.0,1946.253818,6.0,DI,,1
17,P1157,Break_Event,1.0070215277243364,1.0,1.0070215277243364,0.0,5000.0,206.976051,6.0,AC,,1
17,P1537,Break_Event,3.6154737096024623,3.3154737096024625,3.6154737096024623,0.0,5000.0,439.0536021,2.0,PVC,,1
17,P1003,Break_Event,1.689236803120677,1.389236803120677,1.689236803120677,0.0,5000.0,373.2880444,6.0,PVC,,1
17,P1315,Emergency_Replacement,1.0,6.0,1.0,0.0,137970.95712,172.4636964,8.0,DI,HDPE,0
17,P1173,Emergency_Replacement,1.0,6.0,1.0,0.0,65551.040024,81.93880003,10.0,AC,HDPE,0
17,P1133,Emergency_Replacement,1.0,6.0,1.0,0.0,316547.53816,395.6844227,8.0,AC,HDPE,0
17,P1063,Emergency_Replacement,1.0,6.0,1.0,0.0,25649.79912,32.0622489,6.0,CI,HDPE,0
17,P1079,Break_Event,1.3067621437317798,1.0067621437317797,1.3067621437317798,0.0,5000.0,231.0736001,8.0,CI,,1
18,P1521,Emergency_Replacement,1.0,6.0,1.0,0.0,1892941.9527999999,2366.177441,6.0,DI,HDPE,0
18,P1433,Break_Event,1.761874632556962,1.461874632556962,1.761874632556962,0.0,5000.0,707.8097568,6.0,DI,,1
18,P1521,Break_Event,1.4073151274071205,1.0,1.4073151274071205,0.0,5000.0,2366.177441,6.0,DI,,1
18,P1355,Break_Event,3.893941992088996,3.5939419920889963,3.893941992088996,0.0,5000.0,1343.53617,6.0,DI,,1
18,P1079,Emergency_Replacement,1.0,6.0,1.0,0.0,184858.88008,231.0736001,8.0,CI,HDPE,0
18,P1375,Emergency_Replacement,1.0,6.0,1.0,0.0,129348.94695999999,161.6861837,6.0,DI,HDPE,0
18,P1185,Emergency_Replacement,1.0,6.0,1.0,0.0,20769.476008,25.96184501,10.0,AC,HDPE,0
18,P1143,Emergency_Replacement,1.0,6.0,1.0,0.0,14989.998608,18.73749826,6.0,CI,HDPE,0
18,P985,Break_Event,2.382046407623963,2.082046407623963,2.382046407623963,0.0,5000.0,1773.483782,12.0,PVC,,1
19,P1535,Break_Event,2.7111950339739392,2.4111950339739394,2.7111950339739392,0.0,5000.0,5347.609294,6.0,DI,,1
19,P1517,Emergency_Replacement,1.0,6.0,1.0,0.0,3319073.6648,4148.842081,6.0,DI,HDPE,0
19,P1517,Break_Event,1.2950268262711613,1.0,1.2950268262711613,0.0,10000.0,4148.842081,6.0,DI,,2
19,P1301,Break_Event,1.8131733420279612,1.5131733420279612,1.8131733420279612,0.0,5000.0,953.2464122,6.0,PVC,,1
19,P1131,Break_Event,4.8699879108860555,4.569987910886056,4.8699879108860555,0.0,5000.0,1129.798196,8.0,HDPE,,1
19,P1095,Break_Event,5.132918189989219,4.832918189989219,5.132918189989219,0.0,5000.0,310.3178009,6.0,HDPE,,1
19,P1549,CIP_Replacement,1.016872104913254,6.0,1.016872104913254,1912.977658837108,49735.000368,207.2291682,2.0,GI,HDPE,0
19,P1045,Emergency_Replacement,1.0,6.0,1.0,0.0,512800.0,641.0,6.0,Default,HDPE,0
19,P1045,Break_Event,1.1612663165153367,1.0,1.1612663165153367,0.0,5000.0,641.0,6.0,Default,,1
19,P1303,Emergency_Replacement,1.0,6.0,1.0,0.0,24564.206759999997,30.70525845,6.0,CI,HDPE,0
19,P1195,Emergency_Replacement,1.0,6.0,1.0,0.0,24448.592360000002,30.56074045,8.0,AC,HDPE,0
19,P1049,Emergency_Replacement,1.0,6.0,1.0,0.0,17733.739632,22.16717454,6.0,CI,HDPE,0
19,P1081,Break_Event,5.3137568946704326,5.013756894670433,5.3137568946704326,0.0,5000.0,139.5442394,8.0,HDPE,,1
20,P1347,Break_Event,3.1645216228462516,2.864521622846252,3.1645216228462516,0.0,5000.0,1363.41445,6.0,DI,,1
20,P911,Break_Event,2.6908303963589053,2.3908303963589055,2.6908303963589053,0.0,5000.0,29.96011365,6.0,DI,,1
20,P1355,Break_Event,3.480825839652795,3.1808258396527953,3.480825839652795,0.0,5000.0,1343.53617,6.0,DI,,1
20,P1217,Emergency_Replacement,1.0,6.0,1.0,0.0,34653.737328,43.31717166,6.0,AC,HDPE,0
20,P1109,Emergency_Replacement,1.0,6.0,1.0,0.0,23031.924351999998,28.78990544,6.0,CI,HDPE,0
20,P819,Break_Event,1.3701746559750168,1.0701746559750167,1.3701746559750168,0.0,5000.0,94.0185402,6.0,DI,,1
21,P1535,Emergency_Replacement,1.0,6.0,1.0,0.0,4278087.4352,5347.609294,6.0,DI,HDPE,0
21,P1535,Break_Event,2.3490850605578095,1.0,2.3490850605578095,0.0,5000.0,5347.609294,6.0,DI,,1
21,P1515,Break_Event,1.5850060129647476,1.2850060129647476,1.5850060129647476,0.0,5000.0,2548.44656,6.0,DI,,1
21,P1487,Emergency_Replacement,1.0,6.0,1.0,0.0,504685.92704000004,630.8574088,6.0,DI,HDPE,0
21,P1487,Break_Event,1.2431110734356077,1.0,1.2431110734356077,0.0,5000.0,630.8574088,6.0,DI,,1
21,P1447,Break_Event,1.8047785018598963,1.5047785018598963,1.8047785018598963,0.0,5000.0,679.975015,6.0,DI,,1
21,P1411,Break_Event,3.025624032074513,2.725624032074513,3.025624032074513,0.0,5000.0,563.6466089,6.0,DI,,1
21,P1435,Break_Event,2.394465613700538,2.094465613700538,2.394465613700538,0.0,5000.0,178.9961566,6.0,DI,,1
21,P1311,Break_Event,1.3567765229772037,1.0567765229772037,1.3567765229772037,0.0,5000.0,180.0,8.0,Default,,1
21,P1257,Break_Event,2.9254130420144544,2.6254130420144546,2.9254130420144544,0.0,5000.0,1193.727467,6.0,PVC,,1
21,P1551,Emergency_Replacement,1.0,6.0,1.0,0.0,14809.729136000002,18.51216142,2.0,GI,HDPE,0
21,P1159,Emergency_Replacement,1.0,6.0,1.0,0.0,24757.536615999998,30.94692077,6.0,AC,HDPE,0
21,P1007,Emergency_Replacement,1.0,6.0,1.0,0.0,67799.180272,84.74897534,6.0,DI,HDPE,0
21,P859,Emergency_Replacement,1.0,6.0,1.0,0.0,34357.743208,42.94717901,6.0,DI,HDPE,0
21,P1343,Break_Event,1.6136617713345163,1.3136617713345162,1.6136617713345163,0.0,5000.0,1378.99118,6.0,DI,,1
21,P1197,Break_Event,4.911147782108852,4.611147782108852,4.911147782108852,0.0,5000.0,320.2790161,8.0,HDPE,,1
22,P1481,Break_Event,1.1974764246500127,1.0,1.1974764246500127,0.0,5000.0,482.2034507,6.0,DI,,1
22,P1519,Break_Event,1.6871269305097543,1.3871269305097542,1.6871269305097543,0.0,5000.0,403.303961,6.0,DI,,1
22,P1493,Break_Event,3.3530038633606947,3.053003863360695,3.3530038633606947,0.0,5000.0,1053.340851,6.0,DI,,1
22,P1481,Emergency_Replacement,1.0,6.0,1.0,0.0,385762.76056,482.2034507,6.0,DI,HDPE,0
22,P1457,Break_Event,2.014233105462133,1.7142331054621331,2.014233105462133,0.0,5000.0,2327.229652,6.0,DI,,1
22,P1343,Break_Event,1.2744476848752115,1.0,1.2744476848752115,0.0,5000.0,1378.99118,6.0,DI,,1
22,P1171,Break_Event,4.471073394761967,4.171073394761967,4.471073394761967,0.0,5000.0,669.5070049,6.0,HDPE,,1
22,P1107,Emergency_Replacement,1.0,6.0,1.0,0.0,65595.788608,81.99473576,6.0,CI,HDPE,0
22,P1055,Emergency_Replacement,1.0,6.0,1.0,0.0,40513.049328,50.64131166,6.0,CI,HDPE,0
22,P1343,Emergency_Replacement,1.0,6.0,1.0,0.0,1103192.944,1378.99118,6.0,DI,HDPE,0
23,P819,Emergency_Replacement,1.0,6.0,1.0,0.0,75214.83216,94.0185402,6.0,DI,HDPE,0
23,P1191,Emergency_Replacement,1.0,6.0,1.0,0.0,228287.39176,285.3592397,10.0,AC,HDPE,0
23,P989,Break_Event,4.13095849944659,3.8309584994465906,4.13095849944659,0.0,5000.0,219.2257774,6.0,HDPE,,1
23,P1203,Break_Event,1.2337027267853804,1.0,1.2337027267853804,0.0,5000.0,616.7831577,8.0,AC,,1
23,P1203,Emergency_Replacement,1.0,6.0,1.0,0.0,493426.52615999995,616.7831577,8.0,AC,HDPE,0
23,P1377,Break_Event,2.1543569642819103,1.8543569642819102,2.1543569642819103,0.0,5000.0,927.2119055,6.0,DI,,1
24,P1457,Break_Event,1.6447535154250938,1.3447535154250938,1.6447535154250938,0.0,5000.0,2327.229652,6.0,DI,,1
24,P857,Emergency_Replacement,1.0,6.0,1.0,0.0,19931.573087999997,24.91446636,6.0,DI,HDPE,0
24,P1411,Break_Event,2.572311528052706,2.272311528052706,2.572311528052706,0.0,5000.0,563.6466089,6.0,DI,,1
25,P835,Emergency_Replacement,1.0,6.0,1.0,0.0,99633.95104,124.5424388,6.0,DI,HDPE,0
25,P839,Emergency_Replacement,1.0,6.0,1.0,0.0,38256.659872000004,47.82082484,6.0,DI,HDPE,0
25,P1285,Emergency_Replacement,1.0,6.0,1.0,0.0,771334.9352000001,964.168669,6.0,PVC,HDPE,0
25,P1311,Emergency_Replacement,1.0,6.0,1.0,0.0,144000.0,180.0,8.0,Default,HDPE,0
25,P1319,Emergency_Replacement,1.0,6.0,1.0,0.0,31649.125687999996,39.56140711,6.0,AC,HDPE,0
25,P1457,Break_Event,1.317219529101378,1.0,1.317219529101378,0.0,5000.0,2327.229652,6.0,DI,,1
25,P1457,Emergency_Replacement,1.0,6.0,1.0,0.0,1861783.7216,2327.229652,6.0,DI,HDPE,0
25,P1463,Break_Event,2.0223549968920858,1.7223549968920857,2.0223549968920858,0.0,5000.0,316.4482271,6.0,DI,,1
25,P1521,Break_Event,5.304807033512139,5.004807033512139,5.304807033512139,0.0,5000.0,2366.177441,6.0,HDPE,,1
26,P1535,Break_Event,5.512234568697209,5.212234568697209,5.512234568697209,0.0,5000.0,5347.609294,6.0,HDPE,,1
26,P1513,Break_Event,2.0383923246820648,1.7383923246820647,2.0383923246820648,0.0,5000.0,603.0410659,6.0,DI,,1
26,P1449,Emergency_Replacement,1.0,6.0,1.0,0.0,412905.81943999993,516.1322743,6.0,DI,HDPE,0
26,P1247,Emergency_Replacement,1.0,6.0,1.0,0.0,52255.367888,65.31920986,6.0,AC,HDPE,0
26,P1445,Break_Event,1.7918342933637281,1.491834293363728,1.7918342933637281,0.0,5000.0,675.1336867,6.0,DI,,1
26,P1431,Break_Event,1.3491450046924673,1.0491450046924673,1.3491450046924673,0.0,5000.0,87.37139658,6.0,DI,,1
26,P1449,Break_Event,1.2965578631401296,1.0,1.2965578631401296,0.0,5000.0,516.1322743,6.0,DI,,1
27,P1515,Break_Event,1.0841952812617865,1.0,1.0841952812617865,0.0,5000.0,2548.44656,6.0,DI,,1
27,P1445,Break_Event,1.4537828811713018,1.1537828811713018,1.4537828811713018,0.0,5000.0,675.1336867,6.0,DI,,1
27,P1433,Emergency_Replacement,1.0,6.0,1.0,0.0,566247.8054399999,707.8097568,6.0,DI,HDPE,0
27,P1433,Break_Event,1.2036121006444318,1.0,1.2036121006444318,0.0,5000.0,707.8097568,6.0,DI,,1
27,P1515,Emergency_Replacement,1.0,6.0,1.0,0.0,2038757.248,2548.44656,6.0,DI,HDPE,0
27,P1017,Break_Event,4.4053904761874065,4.105390476187407,4.4053904761874065,0.0,5000.0,287.1336652,6.0,HDPE,,1
27,P1541,Emergency_Replacement,1.0,6.0,1.0,0.0,157658.23776,197.0727972,6.0,DI,HDPE,0
27,P1321,Emergency_Replacement,1.0,6.0,1.0,0.0,298548.02728,373.1850341,6.0,AC,HDPE,0
27,P987,Emergency_Replacement,1.0,6.0,1.0,0.0,12725.706791999999,15.90713349,6.0,CI,HDPE,0
27,P1345,Break_Event,1.655916813586851,1.355916813586851,1.655916813586851,0.0,5000.0,822.0028751,6.0,DI,,1
27,P1503,Break_Event,2.8868987872949625,2.5868987872949627,2.8868987872949625,0.0,5000.0,1047.162738,6.0,DI,,1
28,P1431,Emergency_Replacement,1.0,6.0,1.0,0.0,69897.117264,87.37139658,6.0,DI,HDPE,0
28,P1131,Break_Event,3.852730755747484,3.552730755747484,3.852730755747484,0.0,5000.0,1129.798196,8.0,HDPE,,1
28,P1177,Break_Event,1.2459825396163644,1.0,1.2459825396163644,0.0,5000.0,301.4871907,10.0,AC,,1
28,P1177,Emergency_Replacement,1.0,6.0,1.0,0.0,241189.75256,301.4871907,10.0,AC,HDPE,0
28,P1301,Break_Event,1.2981313955457026,1.0,1.2981313955457026,0.0,5000.0,953.2464122,6.0,PVC,,1
28,P1301,Emergency_Replacement,1.0,6.0,1.0,0.0,762597.12976,953.2464122,6.0,PVC,HDPE,0
28,P1529,Break_Event,1.5801173295811122,1.2801173295811121,1.5801173295811122,0.0,5000.0,846.7260223,6.0,DI,,1
29,P1411,Emergency_Replacement,1.0,6.0,1.0,0.0,450917.28712000005,563.6466089,6.0,DI,HDPE,0
29,P1411,Break_Event,2.063307209013611,1.0,2.063307209013611,0.0,5000.0,563.6466089,6.0,DI,,1
29,P1551,Break_Event,5.06492427895467,4.76492427895467,5.06492427895467,0.0,5000.0,18.51216142,2.0,HDPE,,1
29,P1493,Break_Event,2.6563624683571874,2.3563624683571875,2.6563624683571874,0.0,5000.0,1053.340851,6.0,DI,,1
29,P1357,Break_Event,2.4191579185196366,2.1191579185196368,2.4191579185196366,0.0,5000.0,751.3696781,6.0,DI,,1
29,P865,Emergency_Replacement,1.0,6.0,1.0,0.0,10347.937,12.93492125,6.0,DI,HDPE,0
29,P1479,Emergency_Replacement,1.0,6.0,1.0,0.0,18130.303448000002,22.66287931,6.0,DI,HDPE,0
29,P1349,Emergency_Replacement,1.0,6.0,1.0,0.0,28986.631232000003,36.23328904,6.0,DI,HDPE,0
29,P1075,Emergency_Replacement,1.0,6.0,1.0,0.0,64352.52187999999,80.44065235,6.0,CI,HDPE,0
29,P951,Emergency_Replacement,1.0,6.0,1.0,0.0,260079.21655999997,325.0990207,6.0,DI,HDPE,0
29,P805,Emergency_Replacement,1.0,6.0,1.0,0.0,11315.245536,14.14405692,6.0,DI,HDPE,0
29,P1337,Break_Event,2.481860800974786,2.181860800974786,2.481860800974786,0.0,5000.0,920.0333158,6.0,DI,,1
30,P795,Emergency_Replacement,1.0,6.0,1.0,0.0,24208.837231999998,30.26104654,6.0,DI,HDPE,0
30,P847,Emergency_Replacement,1.0,6.0,1.0,0.0,50635.011128000006,63.29376391,6.0,DI,HDPE,0
30,P863,Emergency_Replacement,1.0,6.0,1.0,0.0,37401.24316,46.75155395,6.0,DI,HDPE,0
30,P1355,Break_Event,2.7107910708534453,2.110791070853445,2.7107910708534453,0.0,10000.0,1343.53617,6.0,DI,,2
30,P1417,Break_Event,2.907197645585211,2.6071976455852113,2.907197645585211,0.0,5000.0,357.905995,6.0,DI,,1
31,P1505,Emergency_Replacement,1.0,6.0,1.0,0.0,463346.34536000004,579.1829317,6.0,DI,HDPE,0
31,P1505,Break_Event,2.243831189276749,1.0,2.243831189276749,0.0,5000.0,579.1829317,6.0,DI,,1
31,P1429,Break_Event,1.719148054960538,1.419148054960538,1.719148054960538,0.0,5000.0,153.6994018,6.0,DI,,1
31,P889,Emergency_Replacement,1.0,6.0,1.0,0.0,16290.249792,20.36281224,6.0,DI,HDPE,0
31,P1057,Emergency_Replacement,1.0,6.0,1.0,0.0,23675.22712,29.5940339,6.0,CI,HDPE,0
31,P891,Emergency_Replacement,1.0,6.0,1.0,0.0,13519.240384,16.89905048,6.0,DI,HDPE,0
31,P845,Emergency_Replacement,1.0,6.0,1.0,0.0,55715.977256,69.64497157,6.0,DI,HDPE,0
31,P1285,Break_Event,5.3912449320220155,5.091244932022016,5.3912449320220155,0.0,5000.0,964.168669,6.0,HDPE,,1
32,P1527,Break_Event,1.3810512247000184,1.0810512247000184,1.3810512247000184,0.0,5000.0,1513.802818,6.0,DI,,1
32,P1355,Emergency_Replacement,1.0,6.0,1.0,0.0,1074828.936,1343.53617,6.0,DI,HDPE,0
32,P1355,Break_Event,2.0443557847366405,1.0,2.0443557847366405,0.0,5000.0,1343.53617,6.0,DI,,1
32,P1305,Break_Event,3.439307898459504,3.139307898459504,3.439307898459504,0.0,5000.0,372.371862,6.0,HDPE,,1
32,P1519,Emergency_Replacement,1.0,6.0,1.0,0.0,322643.1688,403.303961,6.0,DI,HDPE,0
32,P817,Break_Event,1.136700367930519,1.0,1.136700367930519,0.0,5000.0,36.33539881,6.0,DI,,1
32,P1003,Emergency_Replacement,1.0,6.0,1.0,0.0,298630.43552,373.2880444,6.0,PVC,HDPE,0
32,P945,Emergency_Replacement,1.0,6.0,1.0,0.0,3637.1473647999997,4.546434206,6.0,DI,HDPE,0
32,P801,Emergency_Replacement,1.0,6.0,1.0,0.0,19184.18792,23.9802349,6.0,DI,HDPE,0
32,P817,Emergency_Replacement,1.0,6.0,1.0,0.0,29068.319048,36.33539881,6.0,DI,HDPE,0
33,P953,Break_Event,1.4576616148924475,1.1576616148924475,1.4576616148924475,0.0,5000.0,473.2761407,6.0,DI,,1
33,P1559,Emergency_Replacement,1.0,6.0,1.0,0.0,36805.828480000004,46.0072856,6.0,DI,HDPE,0
33,P1533,Emergency_Replacement,1.0,6.0,1.0,0.0,142956.50824,178.6956353,6.0,DI,HDPE,0
33,P1445,Emergency_Replacement,1.0,6.0,1.0,0.0,540106.94936,675.1336867,6.0,DI,HDPE,0
33,P871,Emergency_Replacement,1.0,6.0,1.0,0.0,688.4583832,0.860572979,6.0,DI,HDPE,0
33,P851,Emergency_Replacement,1.0,6.0,1.0,0.0,28017.810392,35.02226299,6.0,DI,HDPE,0
33,P837,Emergency_Replacement,1.0,6.0,1.0,0.0,53395.640288,66.74455036,6.0,DI,HDPE,0
33,P815,Emergency_Replacement,1.0,6.0,1.0,0.0,4851.4839504,6.064354938,6.0,DI,HDPE,0
33,P1373,Emergency_Replacement,1.0,6.0,1.0,0.0,130797.73656,163.4971707,6.0,DI,HDPE,0
34,P1321,Break_Event,5.2216470864638165,4.921647086463817,5.2216470864638165,0.0,5000.0,373.1850341,6.0,HDPE,,1
34,P1473,Break_Event,1.535875418815315,1.235875418815315,1.535875418815315,0.0,5000.0,251.7074669,6.0,DI,,1
34,P1353,Break_Event,1.99201642461571,1.69201642461571,1.99201642461571,0.0,5000.0,1946.253818,6.0,DI,,1
34,P1337,Break_Event,1.9439748353688109,1.6439748353688108,1.9439748353688109,0.0,5000.0,920.0333158,6.0,DI,,1
34,P1119,Break_Event,1.8289081388509993,1.5289081388509993,1.8289081388509993,0.0,5000.0,204.6458904,8.0,PVC,,1
34,P827,Emergency_Replacement,1.0,6.0,1.0,0.0,13248.915152000001,16.56114394,6.0,DI,HDPE,0
34,P999,Break_Event,1.1623359029641571,1.0,1.1623359029641571,0.0,5000.0,746.6383456,6.0,PVC,,1
34,P1447,Emergency_Replacement,1.0,6.0,1.0,0.0,543980.012,679.975015,6.0,DI,HDPE,0
34,P1327,Emergency_Replacement,1.0,6.0,1.0,0.0,710357.76856,887.9472107,6.0,DI,HDPE,0
34,P967,Emergency_Replacement,1.0,6.0,1.0,0.0,32419.394544,40.52424318,6.0,DI,HDPE,0
34,P843,Emergency_Replacement,1.0,6.0,1.0,0.0,59383.847432,74.22980929,6.0,DI,HDPE,0
34,P999,Emergency_Replacement,1.0,6.0,1.0,0.0,597310.67648,746.6383456,6.0,PVC,HDPE,0
35,P1527,Break_Event,6.0,5.7,6.0,0.0,5000.0,1513.802818,6.0,HDPE,,1
35,P1451,Emergency_Replacement,1.0,6.0,1.0,0.0,468692.62295999995,585.8657787,6.0,DI,HDPE,0
35,P1451,Break_Event,1.0980224302586286,1.0,1.0980224302586286,0.0,5000.0,585.8657787,6.0,DI,,1
35,P1297,Break_Event,3.773108789802586,3.4731087898025863,3.773108789802586,0.0,5000.0,1702.058368,1.5,HDPE,,1
35,P1527,Emergency_Replacement,1.000406894268045,6.0,1.000406894268045,0.0,1211042.2544,1513.802818,6.0,DI,HDPE,0
35,P931,Break_Event,1.338471414005626,1.038471414005626,1.338471414005626,0.0,5000.0,13.35876466,6.0,DI,,1
35,P935,Emergency_Replacement,1.0,6.0,1.0,0.0,270138.17176,337.6727147,6.0,DI,HDPE,0
35,P879,Emergency_Replacement,1.0,6.0,1.0,0.0,4523.12386,5.653904825,6.0,DI,HDPE,0
35,P867,Emergency_Replacement,1.0,6.0,1.0,0.0,26368.228440000003,32.96028555,6.0,DI,HDPE,0
35,P831,Emergency_Replacement,1.0,6.0,1.0,0.0,10710.623576,13.38827947,6.0,DI,HDPE,0
35,P797,Emergency_Replacement,1.0,6.0,1.0,0.0,23040.450144,28.80056268,6.0,DI,HDPE,0
35,P1181,Emergency_Replacement,1.0,6.0,1.0,0.0,24950.685272000002,31.18835659,10.0,AC,HDPE,0
36,P833,Emergency_Replacement,1.0,6.0,1.0,0.0,10999.283872,13.74910484,6.0,DI,HDPE,0
36,P1333,Emergency_Replacement,1.0,6.0,1.0,0.0,103522.73,129.4034125,6.0,DI,HDPE,0
36,P1371,Emergency_Replacement,1.0,6.0,1.0,0.0,30333.912312,37.91739039,6.0,DI,HDPE,0
36,P1387,Emergency_Replacement,1.0005119517385845,6.0,1.0005119517385845,0.0,18331.362112,22.91420264,6.0,DI,HDPE,0
36,P1403,Emergency_Replacement,1.0,6.0,1.0,0.0,590080.47008,737.6005876,6.0,DI,HDPE,0
37,P1445,Break_Event,5.5477901568939165,5.247790156893917,5.5477901568939165,0.0,5000.0,675.1336867,6.0,HDPE,,1
37,P965,Emergency_Replacement,1.0,6.0,1.0,0.0,33190.437232,41.48804654,6.0,DI,HDPE,0
37,P825,Emergency_Replacement,1.0,6.0,1.0,0.0,39236.437392,49.04554674,6.0,DI,HDPE,0
37,P931,Emergency_Replacement,1.0,6.0,1.0,0.0,10687.011728,13.35876466,6.0,DI,HDPE,0
37,P877,Emergency_Replacement,1.0,6.0,1.0,0.0,668.1274239999999,0.83515928,6.0,DI,HDPE,0
37,P949,Emergency_Replacement,1.0,6.0,1.0,0.0,52834.667751999994,66.04333469,6.0,DI,HDPE,0
38,P1495,Break_Event,2.0290639078442885,1.7290639078442884,2.0290639078442885,0.0,5000.0,754.2106641,6.0,DI,,1
38,P1493,Break_Event,1.9703051917044714,1.6703051917044713,1.9703051917044714,0.0,5000.0,1053.340851,6.0,DI,,1
38,P1395,Emergency_Replacement,1.0,6.0,1.0,0.0,728685.3292800001,910.8566616,6.0,DI,HDPE,0
38,P1395,Break_Event,1.2944056187057469,1.0,1.2944056187057469,0.0,5000.0,910.8566616,6.0,DI,,1
38,P1297,Break_Event,3.329695935261593,3.0296959352615933,3.329695935261593,0.0,5000.0,1702.058368,1.5,HDPE,,1
38,P1201,Break_Event,2.785631705562926,2.485631705562926,2.785631705562926,0.0,5000.0,599.2737497,8.0,HDPE,,1
38,P1381,Emergency_Replacement,1.0003055279167417,6.0,1.0003055279167417,0.0,155385.89224,194.2323653,6.0,DI,HDPE,0
38,P1317,Emergency_Replacement,1.0002011303328093,6.0,1.0002011303328093,0.0,108452.49088,135.5656136,6.0,DI,HDPE,0
38,P983,Emergency_Replacement,1.0,6.0,1.0,0.0,133124.65672,166.4058209,6.0,DI,HDPE,0
38,P973,Emergency_Replacement,1.0,6.0,1.0,0.0,64961.221256,81.20152657,6.0,DI,HDPE,0
38,P927,Emergency_Replacement,1.0,6.0,1.0,0.0,22039.81484,27.54976855,6.0,DI,HDPE,0
38,P807,Emergency_Replacement,1.0,6.0,1.0,0.0,18685.044968,23.35630621,6.0,DI,HDPE,0
38,P1509,Emergency_Replacement,1.0,6.0,1.0,0.0,86437.4236,108.0467795,6.0,DI,HDPE,0
39,P1529,Emergency_Replacement,1.0,6.0,1.0,0.0,677380.8178399999,846.7260223,6.0,DI,HDPE,0
39,P1503,Break_Event,2.048433794736313,1.7484337947363129,2.048433794736313,0.0,5000.0,1047.162738,6.0,DI,,1
39,P1155,Break_Event,3.461885099044525,3.1618850990445253,3.461885099044525,0.0,5000.0,631.0446813,6.0,HDPE,,1
39,P915,Emergency_Replacement,1.0,6.0,1.0,0.0,49510.992824,61.88874103,6.0,DI,HDPE,0
39,P1271,Emergency_Replacement,1.0,6.0,1.0,0.0,25326.609376,31.65826172,6.0,PVC,HDPE,0
39,P789,Emergency_Replacement,1.0,6.0,1.0,0.0,30032.85376,37.5410672,6.0,DI,HDPE,0
39,P829,Emergency_Replacement,1.0,6.0,1.0,0.0,8033.403767999999,10.04175471,6.0,DI,HDPE,0
39,P803,Emergency_Replacement,1.0,6.0,1.0,0.0,135302.31944,169.1278993,6.0,DI,HDPE,0
39,P799,Emergency_Replacement,1.0,6.0,1.0,0.0,23748.874232,29.68609279,6.0,DI,HDPE,0
39,P897,Emergency_Replacement,1.0,6.0,1.0,0.0,38051.473536,47.56434192,6.0,DI,HDPE,0
40,P1557,Emergency_Replacement,1.0,6.0,1.0,0.0,574648.07024,718.3100878,6.0,DI,HDPE,0
40,P1557,Break_Event,1.1169818847183488,1.0,1.1169818847183488,0.0,5000.0,718.3100878,6.0,DI,,1
40,P1353,Break_Event,1.4525203919890728,1.1525203919890727,1.4525203919890728,0.0,5000.0,1946.253818,6.0,DI,,1
40,P1347,Break_Event,1.8949613359101236,1.5949613359101236,1.8949613359101236,0.0,5000.0,1363.41445,6.0,DI,,1
40,P1259,Break_Event,1.8470964582618643,1.5470964582618643,1.8470964582618643,0.0,5000.0,967.531738,6.0,PVC,,1
